,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"Myositis, Inclusion Body",4.856815375211812e-186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649057926809377e-09,0.0,0.0,0.0,0.0,0.0,1.4972520945170834e-37,0.0,0.0,0.774772786230668,6.665369646623573e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7922667334782852e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.944213836255874e-187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.080380002982372e-29,0.001762570338653259,0.0,0.0,0.0,0.0,0.0,2.4169054835311817e-32,0.0,0.0,0.0
Ovarian Neoplasms,0.5268818626587487,0.023960780513404764,0.025775618710012722,0.00014098268461441683,0.09368794297522934,0.0,2.1035279962094918e-07,0.19773555046813096,3.1870847323903124e-05,0.012233851718600579,0.0,1.6086316570012495,0.0,0.022377969927819197,0.16051986095635493,0.0,0.11953399072918501,0.07148196447752685,0.004138417897764245,0.03923453618172672,0.13046122120422093,0.3017669477578375,0.01624816538228132,0.0,0.0012065861518194714,0.08740668883174635,0.0057917564229308565,0.001157045328964877,0.01686674815028582,0.0026032875294323163,0.15905155445294117,0.17128671492963468,0.011877658813001868,0.0001281745148498196,0.1191180670581634,0.0,0.0006622841151114008,0.0665653604504855,0.010149929967715179,0.0,0.002148554584250043,0.0,0.0,0.14591012769830675,0.0,0.49273763779989194,0.08177813337594303,0.0003529075104177353,0.0334839516162705,0.08066630627430818,0.0003535074756652851,0.0,0.0,0.0010650179775152568,0.6508253061399474,0.056345123520059125,0.06596240242418347,0.0006493900679026783,0.0010083206892908807,0.15001508908669342,0.0940809496184282,0.10216152343443592,0.14494389729071006,0.08418529391331016
Melanoma,0.05999873804373613,0.0030182903629529124,0.00039608703176881646,0.00011258652728552931,0.011895445785153674,0.0,0.00544217741729283,0.27843977707321727,2.2795693889380397e-05,0.11505447924564163,0.0,9.667262319882673e-06,0.0,0.0016817928497730179,0.17810059101119072,0.0,0.01774850620585051,0.014058044040029654,2.4711492198693855e-05,0.0075012298923576,0.00012857402730534327,0.00014586598793029686,0.0436627272061742,0.0,0.0026757768738575735,0.06370131521542596,0.3038846229637022,4.412795790056964e-05,0.0818996435105539,0.0002752352374782443,0.12398250563819334,0.24349012433442746,0.35541604564353935,2.572780198496815e-05,0.03542161416549025,0.0,0.0006564928605123979,0.0001387321275036412,0.021150324805585118,0.0,0.019201191193131715,0.023850275174146573,0.0,0.07958130286402822,0.06653329967264021,0.03788592282041778,0.05279771767874666,9.276777237909894e-05,0.002029514834546013,1.4869357427314878,8.38387156019768e-06,0.0,0.0,1.3353107688875188e-06,0.00012400621952908227,0.006007645674754381,0.19295709952271858,0.0008237572584749543,1.9409994220873292e-13,0.06087901124799042,0.026571581024356045,0.09981460345514333,0.07282211105855044,0.0061008189564754544
"Carcinoma, Non-Small-Cell Lung",0.7066383728197884,0.01343422886148946,0.03271246151982613,0.0018138730413278133,0.11074970233689561,0.0,0.15092157201846176,0.28297125506855675,2.258005867388576e-06,0.0015219547378032233,0.0,0.01674150361490676,0.0,0.004026465864127479,0.11218298819678603,0.0,0.0776933643300287,0.006099697396848552,0.017549840831960806,0.05104394067037662,0.5232450634472946,0.15576908633061834,0.009945011013345911,0.0,0.0006817032173783015,0.007627084894553122,0.13400882745785792,0.003161789953977347,0.05170335097324639,0.035715261341755386,0.09605955656256078,0.24764536097959466,0.01445253598002464,0.0002368196622964297,0.2755495427721363,0.0,0.014693228484836235,0.010343986788658376,0.002911306393993579,0.0,0.10887109176509896,0.0001529759104278168,0.0,0.1172252965062829,0.019702616747426266,0.2395714109245055,0.0014221182211910587,0.00010790319369199728,0.052260039236285354,0.5860176512612078,0.02758217836161659,0.0,0.0,0.005976625551975133,0.07503472299460964,0.008375865184235998,0.009723762069106794,0.01819517072790151,0.0003228574179388102,0.024832843497694247,0.3111257682035863,0.0066753887391074575,0.2440951445504153,0.0605040730076496
Urinary Bladder Neoplasms,0.5977945282795903,0.018866974892637726,0.002508817275040671,0.00042057625977709337,0.025100307339292274,0.0,0.004161996580182185,0.13387562885206003,8.633331193078287e-05,0.03623345881823881,0.0,0.03538296366886263,0.0,0.007523008127838825,0.08862470531043846,0.0,0.01082930623111502,0.2642579901644328,0.41901852138995493,0.09173743604475691,0.0001406099806224282,0.019058314751723548,0.0015236160779008839,0.0,0.007394875364626278,0.18444428465101956,0.479463800520535,0.00020805396686033808,0.051504067296596734,0.013064946154900971,0.1504301108806133,0.14694557225255034,0.03719731784437758,0.07514300143459604,0.03644305075948049,0.0,1.1496426210675843,0.4894828529005022,0.08744581807925551,0.0,0.003590947900328107,0.0020768992050713537,0.0,0.03204149425316611,0.11112722490549869,0.04418123751505096,0.06236991957952523,3.3586275090449755e-05,0.4666175075593357,0.1667324261168527,0.0009562853781527486,0.0,0.0,0.012090652590187287,0.6369616937081266,0.11867805255194232,0.05486581652192984,0.0816412279479763,0.0012008899022374598,0.15820524569880454,0.2575024797489581,0.29961522604134233,0.09400010609402153,0.0003978091007493131
Esophageal Squamous Cell Carcinoma,0.8365989630406133,0.060674205051491494,0.014913867376818475,0.0008977926067333348,0.007043256374839425,0.0,0.019871393066171045,0.17865813431802227,1.2801809754444038e-05,0.023110055359130986,0.0,0.00019146616042337887,0.0,0.0005955310208115648,0.09453748501974923,0.0,0.08691043599304382,0.051289600013409854,0.0468723664574998,0.0015524752939594776,0.00012166134679600466,0.7356173813904414,0.16999781455874377,0.0,2.1223750569814636e-08,0.029662548674299186,0.10708210410389127,0.0003375090024850359,0.0845630862541112,0.13699096004287037,0.05626696226922959,0.08699105085660237,0.09724956482835058,1.5720842080386332e-05,0.1944401987638444,0.0,0.030474659727004465,0.2313256117807241,1.167310533035805,0.0,0.031736584127849084,0.08579312029687189,0.0,0.12388258035040367,0.07790835527186557,0.023339854416514993,0.06354480300178385,9.416679085972187e-05,0.008332748876958425,0.10513229698342717,0.00040777502184166534,0.0,0.0,0.0037207828915956833,0.016390973872170204,0.0724580643729906,0.01582193210946257,0.01695764898199482,9.070780418708626e-06,0.011174194666826877,0.23023046249531548,0.02108421671095314,0.23507693633041427,0.03289498280043971
"Thyroid Cancer, Papillary",1.592845210876111e-19,0.7112909713292446,1.3111917708278963e-05,1.4113812463688173e-158,6.985746749243097e-12,0.0,0.06583368955809235,4.745098899145578e-06,4.347488468325027e-37,0.0,0.0,6.471356349054138e-28,0.0,0.0,1.6139362431372916e-21,0.0,0.03404040080394788,5.40792619836839e-21,3.9229564009539713e-16,0.005119275845223151,6.94653706240295e-55,3.2905645958617356e-11,3.0786778721019555e-26,0.0,1.9179276483555316e-32,1.6320151725774363e-06,1.071621199687318,0.0,2.0969082540543283e-25,7.851596519248861e-46,0.0007288410112177313,0.001342626292567764,1.4644002497533631e-08,9.95323593600168e-128,9.043992669326824e-06,0.0,1.6936710460016455e-08,2.1336925163969795e-20,1.3420719939432874e-06,0.0,1.1078881869010876e-62,9.311037126610863e-34,0.0,5.211242047108965e-33,3.8962621743533493e-07,1.6380942178457878e-05,0.006019375062024278,2.15025861e-315,5.1185519862842e-09,0.004276821828726694,3.5457024775956324e-62,0.0,0.0,1.2153648619624476e-92,8.324828672538347e-17,3.3733927168819446e-05,0.00010882749852237596,1.4252539610498712e-23,5.5395282660924215e-229,1.89767933583076e-22,0.0003436167283697023,3.47482391268372e-23,0.055934768056833784,1.0068747450975516e-21
Osteosarcoma,0.38828348935168633,0.019351612224011824,0.0024257657073247564,0.286034371058299,0.05952864522956606,0.0,0.022304813527245834,0.09940362033607283,0.9724063869502743,0.00872853940931538,0.0,5.313413073027283e-07,0.0,0.002467796409785105,0.11259247812989773,0.0,0.08393609962222359,0.11049902779739433,0.0001548384723585509,0.06295907291716339,8.339948544392989e-06,0.025919750883770222,0.03771215325096442,0.0,8.919204048410446e-12,0.884637308762679,0.3480167291105176,6.185206241854928e-06,0.18830282483474442,0.00010338445509116827,0.09697685630659286,0.09706484493329229,0.005780327670394263,1.0666292138501643e-06,0.05746473833393027,0.0,0.3866108369161142,0.02991942825034089,0.013738663741779688,0.0,0.004232437559367613,0.016735216833066308,0.0,0.02746006617161427,0.004763309783188973,0.0032177840477336374,0.016551443031989358,2.318563989829665e-06,0.05877746357974314,0.5689181728216094,3.821095769989551e-05,0.0,0.0,0.048157312910037726,2.3471630704961072e-07,0.02106971334776425,0.0030409012272797206,7.568350775158058e-05,1.9889500450799655e-05,9.093212757916411e-05,0.00024019699503687408,0.00282913929227315,0.28243769627300885,0.03815526013529495
Retinoblastoma,7.744039709969192e-14,6.425744755845526e-12,2.278093602094566e-43,1.217066766760627e-12,2.6989088764096905e-05,0.0,0.5363315340443191,6.242374510639918e-07,1.666482588205512e-57,2.13614587655998e-21,0.0,4.3350855254983295e-43,0.0,1.8076099018500708e-97,3.0467107675468338e-12,0.0,9.818734220923728e-33,3.028106164293617e-07,1.975120782197007e-15,6.732819745527021e-15,4.03166617631031e-46,1.7472239621111747e-15,2.5694056374495804e-19,0.0,1.650736005371821e-48,2.4019717607069884e-11,0.017771936662123712,0.0,6.046338965832196e-15,0.0,0.00397403582640524,7.937593650541582e-14,2.622227151340294e-07,7.4131031918872525e-146,1.0382683207184261e-48,0.0,1.797798322330821e-11,1.2837154892514842e-09,3.746757121678889e-05,0.0,9.11397112114135e-77,2.7137972377811677e-11,0.0,1.231152141469126e-09,3.8529079026363633e-63,3.703878195893812e-05,1.8041360619097154e-06,8.966287877030641e-237,9.776873510842453e-09,6.714125306254162e-10,3.766587570390478e-13,0.0,0.0,6.080479551936499e-86,1.2716658702619604e-25,1.2566735663155973e-12,1.2392870752679556e-05,1.6487567480292492e-29,3.716386354632794e-112,8.029294400129572e-34,0.00018608907234505322,6.9016474088667525e-15,0.44562719255643163,0.0001330828138494494
"Carcinoma, Hepatocellular",0.4512480222646009,0.0011731122133386606,0.00048274846652978244,0.2095118244236188,0.14677614823202137,0.0,0.1286238144615456,0.09212674605896412,0.000303804242537131,0.02567875416321735,0.0,0.006482164052884598,0.0,0.0004045881252434039,0.146585801788554,0.0,0.07855553212168774,0.14226090336683897,0.1595379698921486,0.021820307096053287,0.00038015014712759466,0.27584136361395506,0.13963776407043504,0.0,0.00039483638554965153,0.048100340387744786,0.05788831802187551,0.00017737927056312558,0.07848984692323731,0.2537311775681141,0.017691648808455303,0.06523327357868433,0.006759911370506925,0.0001770238793340254,0.42431761360576264,0.0,0.04507060757174695,0.9300662681663711,0.32970751061482706,0.0,0.4700122561147822,0.03027539572612168,0.0,0.07289125625349108,0.21174189898876858,0.01492760808941176,0.030833784637040496,0.0004091616956794353,0.2208461512475175,0.13097110057366776,0.24779894273006062,0.0,0.0,0.8277890638502255,0.0247270821137284,0.04304394620117667,0.011925756984116027,0.0033773460283990863,0.04607542855312729,0.06281489010913961,1.1213749502450627,0.005254323656043515,0.0943249763367852,0.019368750091227543
Colorectal Neoplasms,0.40830194363720373,0.0018665869462290447,0.010098731021795574,0.2509208781456653,0.014304504119360944,0.0,0.06995288886409147,0.0,0.019145893721930783,0.1317503741328202,0.0,0.07702197440892349,0.0,0.00012081170945602713,0.027497962338787225,0.0,0.013954099989948359,0.1960670493429405,0.7078307853726297,0.006377376400457732,1.4504238205350433e-06,0.09463335439380026,0.0867828324118226,0.0,0.0006065520051835425,0.505423090440919,0.3085019995680414,0.010589622175405084,0.026212097799463638,9.867059811448085e-05,0.0313443871747565,0.1566299873815453,0.01176921747788203,3.07455462786125e-06,0.15176458297374287,0.0,1.215802008289556,0.29202912281081944,0.22228638591107047,0.0,0.06758595853156858,0.14886091323015782,0.0,0.04259566798723043,0.2917004893373766,0.0042998715557683986,0.03889099272794215,0.022689721698901797,0.22077885058792618,0.2825514736946979,0.012825074436979894,0.0,0.0,0.15702555464196777,0.15565419589919627,0.02213412890332451,0.06073963410495659,0.074710383637321,0.389236787219285,0.006795718737214166,0.46995128018488963,0.49249924686130125,0.05775180745746076,0.15491566158282624
Lung Neoplasms,0.5178518444532604,0.010678286674695829,0.08899748563577019,0.00015184994420793164,0.05575320818274885,0.0,0.0,0.3287207014095691,9.229926070762526e-18,0.0018737293255784947,0.0,0.0002531965345012733,0.0,0.008758840674600645,0.07327130389261963,0.0,0.12432449108996119,0.053909627631904274,0.048294724673783984,0.048723497830306196,7.87944832991284e-05,0.039567692922834345,0.18362444437768205,0.0,0.0028498818393246886,0.0,0.2149926346679746,5.3145763163539586e-05,0.046847807838322764,0.0005017277122717495,0.123450476323089,0.14376819750573533,0.002931491280572871,2.8811015792117985e-08,0.12257091796214489,0.0,0.006069544148782402,0.5378941903401261,0.9588065654434437,0.0,0.0,0.06123083513428863,0.0,0.10696926633545975,0.1804320487553392,0.06249993640017818,0.013197820763438952,0.006772234585473881,0.060471338512677435,0.006722487595187136,0.12491726016173878,0.0,0.0,0.008336056477493884,0.01238059805226053,0.00290687057787802,0.10077766199574635,0.05978210431954967,7.731463858008604e-05,0.09199802838482063,0.4925694998897486,0.2511002044355877,0.17496173260574907,0.011583783743920066
Breast Neoplasms,0.37922658709047335,0.0231589402578093,0.0769915487296302,0.2696050789329328,0.06875374047862955,0.0,0.00761893032310034,0.12635981445848332,0.018047177427779237,0.06641997143825273,0.0,0.02278197990819881,0.0,0.0545374944505584,0.08284526175151405,0.0,0.040065156668598174,0.28392746819126424,0.2490435236045239,0.03070575375041374,0.0002454213642718803,0.021986329452177836,0.26170444277337823,0.0,2.951231397189501e-05,0.4700612112778422,1.9072479707846994,0.005677806989032701,0.026193094116431854,0.002418168092486479,0.11284154245628342,0.059468556922266276,0.006919266700362479,0.013859166841930339,0.004091981469038356,0.0,0.5570448257878181,0.3384556602174994,0.028209129484658202,0.0,0.050470405483079864,0.011965911012596012,0.0,0.03281842587970477,0.23158607949486665,0.6802312309482377,0.0051442343542334795,0.0005323009907495876,0.36460925009772593,0.30618856031071434,0.0015774656514805346,0.0,0.0,0.02245867602419071,0.0014626680723662962,0.09022951249247586,0.019293062660271115,0.006819331963849147,0.6001089282308728,0.1122222598702672,0.5111228584102763,0.04213968295232282,0.06562803184159362,0.09049493074137885
Aging,1.560861596504067e-09,0.0,1.4623403534824184e-137,1.638782686091439e-155,6.471801031302446e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.541962362869772e-43,0.0,0.0,2.039796859179134e-85,0.0,1.8970510577103087e-70,1.0062619776032841e-93,9.620078829631112e-105,7.456128213495461e-243,5.238929020917816e-83,2.100320677047562e-09,1.1896277398527438e-35,0.0,0.0,6.986605079413759e-305,6.196496844143755e-34,6.41790751828273e-40,0.0,2.1192221940436836e-173,0.27966236205450656,1.1984472216006331e-136,6.393810017300999e-221,0.0,1.5492676787386248e-30,0.0,2.031506265924296e-227,8.009366622135902e-21,3.0441407817801185e-13,0.0,8.990449829896872e-302,2.3316759064980226e-205,0.0,1.486170405957017e-287,4.170565965131074e-08,5.5597561214213887e-14,0.0,2.8621648295106145e-14,1.0966267922716429e-25,0.7408800656692246,2.820081921194937e-42,0.0,0.0,5.078432751132671e-84,2.2936644288008415e-16,0.0,5.870457820393307e-208,4.701674759082069e-118,0.0,3.7646410644124165e-164,6.989235163684026e-09,5.787404599408582e-270,1.4755342586841514e-39,0.0
Uterine Cervical Neoplasms,0.00986043420872093,0.021846885439082597,0.005038716185660997,0.0,0.737608152358086,0.0,0.003561682056281066,0.2024304125302713,5.811672541289531e-23,0.04724728975934729,0.0,0.0006517084672689271,0.0,0.0011746544240487761,0.04862985470924771,0.0,0.10263578604557824,0.008403514411236145,0.003260163686852514,0.0054373911780902515,0.0004919399995201734,0.025728036226774508,0.14594366705534986,0.0,0.03699488220711533,0.5403564680593321,0.004227073637340533,0.0019311484335114263,0.008474897113522114,0.0035921077407751363,0.21223246257493528,0.2854861000187304,0.0021567276254406196,1.5446759056831281e-10,0.007290799377579352,0.0,1.1811083985894083e-05,0.02013779315216842,0.2983180361117106,0.0,0.00020843538676343503,0.004095297557163549,0.0,0.15155684007052234,0.13835897894803822,0.001587308336088635,0.041498662962310875,0.000771052941212365,0.06049519420700875,0.13502232307944212,0.0011729073676222457,0.0,0.0,9.048036783250348e-05,0.016689335430337144,0.048326043078901676,0.05009310521914666,0.003040082894704214,1.0472617182272695e-08,0.22158286872587424,0.11321695806257807,0.02737345920488472,0.07801713115989685,0.011277578999297834
Esophageal Neoplasms,0.1304672861473728,0.005463069529002255,3.9573345842292043e-07,2.6350097198266376e-06,0.12809590504840054,0.0,3.3482633078329747e-12,0.0010963711878461146,4.3190858778639434e-26,0.016431680401614,0.0,4.413809917685105e-14,0.0,0.001957082560969108,0.31105160006054133,0.0,0.0001351325071923447,0.001289680132744097,3.3726456510230715e-05,6.864518277071847e-05,7.154126969473102e-06,0.0006953583403439781,0.1214999613722708,0.0,1.110006957096674e-19,0.002279836068531616,4.867514098942994e-10,0.005344339916488997,0.030901145654394543,0.0007392342643058072,0.25602438125560045,0.01552464341345675,6.394020132163696e-05,7.645427452515205e-17,5.002527246361853e-05,0.0,3.810646989191331e-10,0.0018788610826242387,7.317028007020735e-06,0.0,7.455178903799184e-05,0.00012734454302241343,0.0,0.12630647776551157,0.44731274854035924,0.0019101634402347194,3.186619862827123e-05,1.1467455653693235e-05,0.045013933351163875,0.34016641554607,5.874927596796713e-07,0.0,0.0,4.0241995137039095e-09,5.859956405333952e-07,0.000796862627650406,0.12311460258749415,1.3708412926916491e-05,2.0164185173903134e-09,0.05347456594938096,0.024850056769866645,0.054115628198867234,0.05938038509364612,0.00042471441993509687
